Offset(P)            #Ptr   #Hnd Access Name
0x0000000001472038      2      1 R--rw- \Device\HarddiskVolume2\Program Files\unicentaopos-3.91.2\lib\jsr311-api-1.1.1.jar
0x0000000001472710      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\drivers\etc\hosts
0x0000000001472930      7      0 RW-rw- \Device\HarddiskVolume2\Users\Administrator\unicentaopos-database\seg0\c290.dat
0x0000000001472b50      2      1 R--rw- \Device\HarddiskVolume2\Program Files\unicentaopos-3.91.2\lib\ant-1.6.5.jar
0x000000000148b8d0      4      0 R--rwd \Device\HarddiskVolume2\Program Files\unicentaopos-3.91.2\lib\bluecove-gpl-2.1.0.jar
0x000000000149d038      8      0 R--rwd \Device\HarddiskVolume2\Windows\Fonts\COPRGTL.TTF
0x00000000014b4368      2      1 R--rw- \Device\HarddiskVolume2\Program Files\unicentaopos-3.91.2\lib\json-simple-1.1.1.jar
0x00000000014b4800      7      0 RW-rw- \Device\HarddiskVolume2\Users\Administrator\unicentaopos-database\seg0\c651.dat
0x000000000159f6f8      8      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\SecStore\CiST0000.000
0x0000000001d55248      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\WWanAPI.dll
0x0000000001d55418      9      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000000001d55608      7      0 R--rw- \Device\HarddiskVolume2\Windows\Fonts\GOTHIC.TTF
0x0000000001d556c0      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\tquery.dll.mui
0x0000000001d55780      2      1 RW-rw- \Device\HarddiskVolume2\Users\Administrator\unicentaopos-database\seg0\c831.dat
0x0000000001d55b28      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\mssrch.dll
0x0000000001d55e50      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\tquery.dll
0x0000000001d55f08      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mprapi.dll
0x0000000001f33ce0      1      1 R--r-- \Device\HarddiskVolume2\Windows\Registration\R000000000006.clb
0x0000000001f33e10      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msidle.dll
0x0000000001f33ec8      6      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\PropMap\CiPT0000.000
0x0000000001f33f80      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc
0x00000000021c4350      2      1 R--rwd \Device\HarddiskVolume2\Users\Public\Desktop
0x00000000021c4b78      2      1 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Microsoft Office 2013
0x00000000021c4f80      2      1 R--rw- \Device\HarddiskVolume2\Program Files\unicentaopos-3.91.2\lib\je-5.0.73.jar
0x0000000002255540      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\DXP.dll
0x0000000002255ca8      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4926_none_508ed732bcbc0e5a
0x0000000002255f10      6      0 R--rwd \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\plugins\vmusr\unity.dll
0x000000000240e308      3      0 R--r-d \Device\HarddiskVolume2\ProgramData\Microsoft\Windows Defender\Definition Updates\{E5BF387E-297F-4608-A5D4-AC4E19F5518C}\offreg.1828.dll
0x000000000240e520      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\NetProjW.dll
0x000000000240e6c0      8      0 R--rwd \Device\HarddiskVolume2\Program Files\Internet Explorer\en-US\iexplore.exe.mui
0x000000000240ef10      1      1 R--r-d \Device\HarddiskVolume2\Program Files\Internet Explorer\en-US\iexplore.exe.mui
0x0000000002a78a38      4      0 R--rwd \Device\HarddiskVolume2\Program Files\unicentaopos-3.91.2\lib\swingx-plaf-1.6.3.jar
0x0000000002a78d68      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\AuthFWGP.dll
0x00000000035701b8      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000000c6c14e0      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\FXSSVC.exe
0x000000000c6c1870      8      0 RW-r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010002.dir
0x000000000c6c1b38      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\FXSRESM.dll.mui
0x000000000c6c1e38      1      1 -W-rw- \Device\HarddiskVolume2\Users\ADMINI~1\AppData\Local\Temp\FXSAPIDebugLogFile.txt
0x000000000c6c1f80      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc
0x000000000e7b3038      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\imapi2.dll
0x000000000e7b3a40      6      0 RW-rw- \Device\HarddiskVolume2\Users\Administrator\unicentaopos-database\seg0\c600.dat
0x000000000ebb4038      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mssitlb.dll
0x000000000ebb4440      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc
0x000000000ebb46c0      5      0 R--rwd \Device\HarddiskVolume2\Program Files\Java\jre1.8.0_60\lib\rt.jar
0x000000000ebb4958      7      0 RW-rw- \Device\HarddiskVolume2\Users\Administrator\unicentaopos-database\seg0\c4e0.dat
0x000000000ebb4e00      1      1 R--r-- \Device\HarddiskVolume2\Windows\Registration\R000000000006.clb
0x000000000ebb4f80     10      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Compatibility-Assistant.evtx
0x000000000ec5a378      6      0 R--rwd \Device\HarddiskVolume2\Windows\System32\powercpl.dll
0x000000000ec9e1d0      7      0 R--rwd \Device\HarddiskVolume2\Users\Administrator\Downloads\desktop.ini
0x000000000ec9e288      5      0 R--rwd \Device\HarddiskVolume2\Windows\System32\audiodg.exe
0x000000000ec9e7e8      6      1 RW-r-- \Device\HarddiskVolume2\Users\pos\AppData\Roaming\Microsoft\Outlook\Outlook.srs
0x000000000ed3a350      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mlang.dll
0x000000000ed3a788      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mssph.dll
0x000000000ed3a928     16      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Telemetry.evtx
0x000000000ed3adb8      8      0 R--rwd \Device\HarddiskVolume2\Program Files\unicentaopos-3.91.2\lib\je-5.0.73.jar
0x000000000ed3ae70      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\hgcpl.dll
0x000000000ed5aae0      8      0 R--rwd \Device\HarddiskVolume2\Windows\Fonts\FRSCRIPT.TTF
0x000000000ed5ac70      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\samcli.dll
0x000000000eeb3758      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wlanhlp.dll
0x000000000eeb3810      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wlanapi.dll
0x000000000eeb3be8      8      0 R--r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb
0x000000000ef9c8f8      1      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010001.dir
0x000000000efee320      6      0 R--rwd \Device\HarddiskVolume2\Windows\Fonts\JOKERMAN.TTF
0x000000000efee5c8     14      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis-Scheduled%4Operational.evtx
0x000000000f06b038      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc
0x000000000f06b838      7      0 R--rwd \Device\HarddiskVolume2\Program Files\unicentaopos-3.91.2\lib\posapps-client-1.1-exe.jar
0x000000000f06bbc8      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\nlaapi.dll
0x000000000f06bf80      8      0 R--rwd \Device\HarddiskVolume2\Program Files\unicentaopos-3.91.2\lib\asm-all-2.2.3.jar
0x00000000221ed0e0      8      0 R--r-d \Device\HarddiskVolume2\Program Files\Common Files\microsoft shared\OFFICE15\MSOXMLMF.DLL
0x00000000221edf80      6      0 R--rwd \Device\HarddiskVolume2\Windows\Fonts\BOD_B.TTF
0x00000000222168a0      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\eappcfg.dll
0x00000000222169c0      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\eappprxy.dll
0x00000000286cd338      8      0 R--rwd \Device\HarddiskVolume2\Users\Administrator\AppData\Local\Google\Chrome\User Data\Default\GPUCache\data_3
0x0000000028887650      2      1 R--rw- \Device\HarddiskVolume2\Windows\Fonts\tahoma.ttf
0x0000000028887708      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\Syncreg.dll
0x000000002890d3e0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc
0x000000002890d820      2      1 R--rw- \Device\HarddiskVolume2\Program Files\unicentaopos-3.91.2\lib\swingx-all-1.6.4.jar
0x0000000028df1090      6      0 RW-rw- \Device\HarddiskVolume2\Users\Administrator\unicentaopos-database\seg0\c631.dat
0x0000000028df1540      1      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010001.ci
0x0000000028eb5160      5      0 RW-rwd \Device\HarddiskVolume2\$ConvertToNonresident
0x0000000028eb5548      9      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-NetworkAccessProtection%4Operational.evtx
0x0000000028fbc038      2      1 R--rw- \Device\HarddiskVolume2\Program Files\unicentaopos-3.91.2\lib\hamcrest-core-1.3.jar
0x0000000028fbc938      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\webcheck.dll
0x0000000028fbcf18     10      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Problem-Steps-Recorder.evtx
0x000000002bfdde40     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000002cc09038      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\mlang.dll.mui
0x0000000031638508      2      1 R--rw- \Device\HarddiskVolume2\Program Files\unicentaopos-3.91.2\lib\batik-ext-1.6-1.jar
0x0000000032cd49e8     16      0 R--rwd \Device\HarddiskVolume2\Windows\System32\en-US\intl.cpl.mui
0x0000000032cd4cf0      6      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Games\desktop.ini
0x0000000032cd4f80      4      0 R--rwd \Device\HarddiskVolume2\Program Files\unicentaopos-3.91.2\lib\itext-2.1.7.jar
0x0000000033c031e0      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\adtschema.dll
0x0000000033c03c58      6      0 R--rwd \Device\HarddiskVolume2\Windows\System32\SnippingTool.exe
0x0000000033c03d10      3      0 R--rwd \Device\HarddiskVolume2\Windows\System32\qmgrprxy.dll
0x0000000034c611b8      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\pnidui.dll
0x0000000034c613e8      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\PortableDeviceTypes.dll
0x0000000034c61ec8     10      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Compatibility-Troubleshooter.evtx
0x0000000034c61f80      2      1 R--rw- \Device\HarddiskVolume2\Program Files\unicentaopos-3.91.2\lib\commons-discovery-0.4.jar
0x000000003530d9e0      6      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Maintenance\Desktop.ini
0x000000003530db90      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003530dce8      7      0 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\RAC\PublishedData\RacWmiDatabase.sdf
0x000000003530df80      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\rstrui.exe
0x00000000354007a8      6      0 R--rwd \Device\HarddiskVolume2\Windows\System32\msshooks.dll
0x0000000035400b28      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\FXSAPI.dll
0x0000000035400d70      7      0 R--rwd \Device\HarddiskVolume2\Users\Administrator\Contacts\desktop.ini
0x00000000356cf820     10      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00000000356cf8e8     17      0 RW-rwd \Device\HarddiskVolume2\$ConvertToNonresident
0x00000000356cfd58      2      1 R--rw- \Device\HarddiskVolume2\Program Files\unicentaopos-3.91.2\lib\batik-bridge-1.6-1.jar
0x00000000356cff18      8      0 RW-rw- \Device\HarddiskVolume2\Users\Administrator\unicentaopos-database\seg0\c4c1.dat
0x000000003920a038      9      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Inventory.evtx
0x000000003920a208      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\aeevts.dll
0x000000003920a748     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003920ab90      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\conhost.exe
0x000000003974e208     11      1 RWD--- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\tmp.edb
0x000000003974e420      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\pnrpnsp.dll
0x000000003c38a9c0      6      0 R--rwd \Device\HarddiskVolume2\Windows\Fonts\TCMI____.TTF
0x000000003d450038      6      0 R--rwd \Device\HarddiskVolume2\Windows\Fonts\TEMPSITC.TTF
0x000000003d4502f0      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\utildll.dll
0x000000003d450470      6      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\INDEX.000
0x000000003d450718     16      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003d4509b0      2      0 R--rw- \Device\HarddiskVolume2\Program Files\unicentaopos-3.91.2\lib\jasperreports-6.1.0.jar
0x000000003d450b50      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\SearchProtocolHost.exe
0x000000003d5a3428      2      1 R--rwd \Device\HarddiskVolume2\Users\pos\AppData\Local\Microsoft\Windows\WER\ERC
0x000000003d5a3858      2      1 ------ \Device\NamedPipe\MsFteWds
0x000000003d5a3b58      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc
0x000000003d5a3f00      7      0 R--rwd \Device\HarddiskVolume2\Users\Administrator\Videos\desktop.ini
0x000000003e0001a8      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\netprofm.dll
0x000000003e000328      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\nsisvc.dll
0x000000003e0003e0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc
0x000000003e001370      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\nlasvc.dll
0x000000003e0015e8      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\netman.dll
0x000000003e003038      1      1 ------ \Device\Afd\Endpoint
0x000000003e005540      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\PeerDistSvc.dll
0x000000003e0062b8      8      0 R--rwd \Device\HarddiskVolume2\Users\Administrator\AppData\Local\Google\Chrome\User Data\pnacl\0.45.33.8390\manifest.json
0x000000003e0063d8      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\umpnpmgr.dll
0x000000003e006a68     11      0 RW-rwd \Device\HarddiskVolume2\$ConvertToNonresident
0x000000003e006d98      9      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e006eb8      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\pcasvc.dll
0x000000003e007270      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\umpo.dll
0x000000003e008ae0      8      0 R--rwd \Device\HarddiskVolume2\Program Files\unicentaopos-3.91.2\lib\batik-xml-1.6-1.jar
0x000000003e008c00      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\profsvc.dll
0x000000003e008db0      1      1 RW-rwd \Device\HarddiskVolume2\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db
0x000000003e009670      6      1 R--r-d \Device\HarddiskVolume2\Program Files\Microsoft Office\Office15\MSOUTL.OLB
0x000000003e00a698      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\sstpsvc.dll
0x000000003e00b328      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\spool\drivers\w32x86\3\en-US\BRPTUI2.DLL.mui
0x000000003e00b960      8      0 R--rwd \Device\HarddiskVolume2\Program Files\unicentaopos-3.91.2\lib\bsh-2.0b5.jar
0x000000003e00ba80      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\RpcEpMap.dll
0x000000003e00bd58      1      1 R--rw- \Device\HarddiskVolume2\Program Files\unicentaopos-3.91.2\lib\stax-api-1.0.1.jar
0x000000003e00c1b0      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\schedsvc.dll
0x000000003e00d558      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\Sens.dll
0x000000003e00d678      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\seclogon.dll
0x000000003e00dcf0      1      1 R--rw- \Device\HarddiskVolume2\Program Files\unicentaopos-3.91.2\lib\swing-layout-1.0.3.jar
0x000000003e00f038      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\SessEnv.dll
0x000000003e00f7b8      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\shsvcs.dll
0x000000003e00f968      6      0 R--rwd \Device\HarddiskVolume2\Windows\Fonts\BOD_BLAR.TTF
0x000000003e011318      7      0 R--rwd \Device\HarddiskVolume2\Windows\Fonts\LSANSI.TTF
0x000000003e011438      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\sppsvc.exe
0x000000003e0116b0      6      0 R--rwd \Device\HarddiskVolume2\Windows\System32\upnp.dll
0x000000003e0118d8      2      1 R--rw- \Device\HarddiskVolume2\Program Files\unicentaopos-3.91.2\lib\batik-parser-1.6-1.jar
0x000000003e011990      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\spoolsv.exe
0x000000003e011c30      5      0 R--rwd \Device\HarddiskVolume2\Windows\Fonts\CALISTBI.TTF
0x000000003e019808      8      0 RW-rw- \Device\HarddiskVolume2\Users\Administrator\unicentaopos-database\seg0\c200.dat
0x000000003e01a828      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\clusapi.dll
0x000000003e01b810      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4926_none_508ed732bcbc0e5a
0x000000003e01bb60      8      0 RW-r-- \Device\HarddiskVolume2\Users\Administrator\AppData\Roaming\Microsoft\Templates\Normal.dotmp
0x000000003e01cce8      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\polstore.dll
0x000000003e01cec8      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4926_none_508ed732bcbc0e5a
0x000000003e01cf80      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4926_none_508ed732bcbc0e5a
0x000000003e01d218      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\snmpapi.dll
0x000000003e01d340      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc
0x000000003e01e998      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4926_none_508ed732bcbc0e5a
0x000000003e01ea50      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4926_none_508ed732bcbc0e5a
0x000000003e01f998      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wbem\WmiDcPrv.dll
0x000000003e021440      1      1 RW-rwd \Device\HarddiskVolume2\Users\pos\AppData\Local\Microsoft\Windows\Explorer\thumbcache_sr.db
0x000000003e0214f8      2      1 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\uniCenta oPOS
0x000000003e021740      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e021ae0      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\sppuinotify.dll
0x000000003e023340      2      1 ------ \Device\NamedPipe\srvsvc
0x000000003e0235b8      8      0 R--rwd \Device\HarddiskVolume2\Users\pos\AppData\Local\Microsoft\Windows\Temporary Internet Files\desktop.ini
0x000000003e025838      1      1 ------ \Device\NamedPipe\lsass
0x000000003e027088      4      0 R--rwd \Device\HarddiskVolume2\Program Files\unicentaopos-3.91.2\lib\jersey-multipart-1.15.jar
0x000000003e027540      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\sysmain.dll.mui
0x000000003e028038      8      0 RW-rw- \Device\HarddiskVolume2\Users\Administrator\unicentaopos-database\seg0\c871.dat
0x000000003e0283b8      2      1 RW-rw- \Device\HarddiskVolume2\Users\Administrator\unicentaopos-database\seg0\c670.dat
0x000000003e028ab8      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\d3d9.dll
0x000000003e028b70      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\sysmain.dll
0x000000003e029110      6      0 R--rwd \Device\HarddiskVolume2\Windows\Fonts\RAGE.TTF
0x000000003e029230      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\themeservice.dll
0x000000003e029a40      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\trkwks.dll
0x000000003e02a2a8      1      1 RW-rw- \Device\HarddiskVolume2\Users\pos\unicentaopos-database\seg0\c171.dat
0x000000003e02a640      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\umrdp.dll
0x000000003e02a830      3      1 R--rwd \Device\HarddiskVolume2\Users\pos\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData
0x000000003e02aa00      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\RASMM.dll
0x000000003e02ba98      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dwm.exe
0x000000003e02c038      8      0 R--r-d \Device\HarddiskVolume2\Windows\assembly\GAC_32\mscorlib\2.0.0.0__b77a5c561934e089\sortkey.nlp
0x000000003e02c458      4      0 R--rw- \Device\HarddiskVolume2\Program Files\unicentaopos-3.91.2\lib\batik-gvt-1.6-1.jar
0x000000003e02d560      8      0 R--rw- \Device\HarddiskVolume2\Windows\Media\Windows Error.wav
0x000000003e02f8d8      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\sxsstore.dll
0x000000003e02fd60      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\cryptnet.dll
0x000000003e034f18      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\wship6.dll
0x000000003e035768      2      0 RW-rwd \Device\HarddiskVolume2\Users\pos\AppData\Local\Microsoft\Outlook\c0a5531813266a4aafd56f9f4e277e53 - Autodiscover.xml
0x000000003e037340      1      1 R--r-d \Device\HarddiskVolume2\Windows\Fonts\StaticCache.dat
0x000000003e039268      6      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Tablet PC\Desktop.ini
