Offset(P)            #Ptr   #Hnd Access Name
0x000000003e867c50      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\srchadmin.dll
0x000000003e868370     16      0 R--r-d \Device\HarddiskVolume2\Program Files (x86)\KeePass Password Safe 2\KeePass.exe.config
0x000000003e86a8d0      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\Wpc.dll
0x000000003e86aa20      1      1 ------ \Device\NamedPipe\mojo.2296.2684.12609830270557478471
0x000000003e86bac0      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\QUTIL.DLL
0x000000003e86be20      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e86d980      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ActionCenter.dll
0x000000003e86e360     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mlang.dll
0x000000003e86f5b0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000003e86f980      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ieframe.dll
0x000000003e86fad0      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\KernelBase.dll.mui
0x000000003e870790     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\gameux.dll
0x000000003e8708e0     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mssitlb.dll
0x000000003e870cd0      2      1 ------ \Device\NamedPipe\wkssvc
0x000000003e871220     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\filemgmt.dll
0x000000003e872810      7      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\srvcli.dll
0x000000003e872a10      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mprapi.dll
0x000000003e873070      8      0 R--r-d \Device\HarddiskVolume2\Program Files (x86)\KeePass Password Safe 2\KeePass.exe
0x000000003e873290     15      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\wsecedit.dll.mui
0x000000003e8733e0      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\webcheck.dll
0x000000003e873920      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000003e875070      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wlanhlp.dll
0x000000003e875610     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\imapi2.dll
0x000000003e875940     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wlanutil.dll
0x000000003e875f20      3      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\apphelp.dll
0x000000003e87e7a0     15      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\filemgmt.dll.mui
0x000000003e87fca0      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\bthprops.cpl
0x000000003e8809e0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000003e880dd0     17      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\bthprops.cpl.mui
0x000000003e880f20     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msconfig.exe
0x000000003e881290      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000003e881720     10      0 R--rw- \Device\HarddiskVolume2\Program Files (x86)\Google\Chrome\Application\79.0.3945.79\v8_context_snapshot.bin
0x000000003e8818d0      1      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Welcome Center.lnk
0x000000003e881f20      2      0 R--rw- \Device\HarddiskVolume2\Users\SmartNet\AppData\Local\Google\Chrome\User Data\SwReporter\77.225.200\manifest.fingerprint
0x000000003e8821e0     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\authfwgp.dll.mui
0x000000003e882430     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mapi32.dll
0x000000003e8826d0     16      0 R--rw- \Device\HarddiskVolume2\Program Files (x86)\Google\Chrome\Application\79.0.3945.79\natives_blob.bin
0x000000003e882a70      3      1 RW---- \Device\HarddiskVolume2\Windows\System32\7B296FB0-376B-497e-B012-9C450E1B7327-5P-1.C7483456-A289-439d-8115-601632D005A0
0x000000003e882c00      2      1 ------ \Device\Afd\Endpoint
0x000000003e883070     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\msconfig.exe.mui
0x000000003e883250      2      0 R--rwd \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Administrative Tools\desktop.ini
0x000000003e883700     15      0 R--rw- \Device\HarddiskVolume2\Users\SmartNet\AppData\Local\Google\Chrome\User Data\Safe Browsing\UrlBilling.store
0x000000003e885070      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\hgcpl.dll
0x000000003e885370     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\sdcpl.dll
0x000000003e8874d0     13      0 R--r-- \Device\HarddiskVolume2\Windows\System32\catroot2\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\catdb
0x000000003e887e20     17      0 R--r-- \Device\HarddiskVolume2\Windows\System32\catroot2\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\catdb
0x000000003e888820      1      1 R--r-d \Device\HarddiskVolume2\Windows\Fonts\StaticCache.dat
0x000000003e889800     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\sdcpl.dll.mui
0x000000003e889f20      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\rasdlg.dll
0x000000003e88a6a0     16      0 R--r-- \Device\HarddiskVolume2\Windows\winsxs\Manifests\amd64_microsoft.vc80.crt_1fc8b3b9a1e18e3b_8.0.50727.4940_none_88df89932faf0bf6.manifest
0x000000003e88a7f0      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dot3api.dll
0x000000003e88b890     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msra.exe
0x000000003e88baf0      4      0 R--r-d \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.vc80.crt_1fc8b3b9a1e18e3b_8.0.50727.4940_none_88df89932faf0bf6\msvcr80.dll
0x000000003e88bd90     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\recdisc.exe
0x000000003e894380      2      1 RWDrwd \Device\HarddiskVolume2\Users\SmartNet\AppData\Local\Google\Chrome\User Data\Default\GPUCache\data_3
0x000000003e8944d0      1      1 RWDrwd \Device\HarddiskVolume2\Users\SmartNet\AppData\Local\Google\Chrome\User Data\Default\GPUCache\data_3
0x000000003e894d40     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\recdisc.exe.mui
0x000000003e894f20      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\eappcfg.dll
0x000000003e895070      2      1 ------ \Device\NamedPipe\lsass
0x000000003e8995e0      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\FXSST.dll
0x000000003e899880     15      0 R--r-d \Device\HarddiskVolume2\Windows\System32\suares.dll
0x000000003e89a070     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\suares.dll.mui
0x000000003e89a710      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\batmeter.dll.mui
0x000000003e89add0     15      0 R--r-d \Device\HarddiskVolume2\Windows\System32\FXSSVC.exe
0x000000003e89af20      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000003e89c070      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\FXSAPI.dll
0x000000003e89cf20      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000003e89d900      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003e89da50      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\gameux.dll.mui
0x000000003e89ddc0      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wlanapi.dll
0x000000003e89e620      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e89ea10     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\eappprxy.dll
0x000000003e89f410      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e89f990      2      0 R--rwd \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Maintenance\Desktop.ini
0x000000003e8a0360      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e8a05b0      2      0 R--rwd \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\System Tools\Desktop.ini
0x000000003e8a0a10     16      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Desktop.ini
0x000000003e8a5960      2      1 R--rwd \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Start Menu
0x000000003e8a5b30      2      1 R--rwd \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Roaming\Microsoft\Windows\Start Menu
0x000000003e8a5ca0      1      1 RW-rwd \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db
0x000000003e8a5f20      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003e8b9d60     16      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Games\Desktop.ini
0x000000003e8ba250      1      0 R--rw- \Device\HarddiskVolume2\Windows\Media\Windows Navigation Start.wav
0x000000003e8bb1f0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e8bb5d0      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\QAGENT.DLL
0x000000003e8bb870     16      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\desktop.ini
0x000000003e8bbc40     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\riched20.dll
0x000000003e8bce60      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e8be8e0     16      0 R--r-- \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Roaming\KeePass\KeePass.config.xml
0x000000003e8c1540      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\bthprops.cpl.mui
0x000000003e8c31e0     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\dnsapi.dll.mui
0x000000003e8c3330      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e8c3480     16      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Maintenance\Desktop.ini
0x000000003e8c4400      2      1 ------ \Device\NamedPipe\mojo.2296.2684.1383148659097137069
0x000000003e8c4b00     18      1 RW-rw- \Device\HarddiskVolume2\Users\SmartNet\AppData\Local\Google\Chrome\User Data\Default\Web Data
0x000000003e8c4f20     16      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Subsystem for UNIX-based Applications\Desktop.ini
0x000000003e8c5520      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e8c8070     16      0 R--r-- \Device\HarddiskVolume2\Users\SmartNet\AppData\Roaming\KeePass\KeePass.config.xml
0x000000003e8c82e0      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\Tasks\GoogleUpdateTaskMachineUA
0x000000003e8c85f0      1      1 R--rw- \Device\HarddiskVolume2\Program Files (x86)\Google\Chrome\Application\79.0.3945.79
0x000000003e8c9760      1      1 ------ \Device\NamedPipe\wkssvc
0x000000003e8d5f20     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\cmd.exe.mui
0x000000003e8d7c70      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000003e8d9f20      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000003e8dbdc0      2      1 R--rwd \Device\HarddiskVolume2\Users\SmartNet\AppData\Roaming\Microsoft\Windows\Printer Shortcuts
0x000000003e8dc7f0      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\KernelBase.dll.mui
0x000000003e8dc9e0     14      0 RWDrwd \Device\HarddiskVolume2\Users\SmartNet\AppData\Local\Google\Chrome\User Data\ShaderCache\GPUCache\index
0x000000003e8dd1e0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e8de540      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e8de750     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wuaueng.dll
0x000000003e8dff20     16      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Accessibility\Desktop.ini
0x000000003e8e0580     10      0 R--rwd \Device\HarddiskVolume2\Windows\ServiceProfiles\LocalService\AppData\Local\FontCache-System.dat
0x000000003e8e0a10     16      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\System Tools\Desktop.ini
0x000000003e8e0c80      3      1 ------ \Device\NamedPipe\crashpad_2296_MSSSOTVMSMVDHOUV
0x000000003e8e1370     17      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\WinSATAPI.dll.mui
0x000000003e8e1710     17      1 R--r-d \Device\HarddiskVolume2\Program Files\Windows Photo Viewer\en-US\PhotoViewer.dll.mui
0x000000003e8e1f20      3      1 R--rwd \Device\HarddiskVolume2\Windows\System32\drivers\etc
0x000000003e8e2070     12      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\wtsapi32.dll
0x000000003e8e4270      2      1 R--rwd \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned
0x000000003e8e4570      2      1 R--rwd \Device\HarddiskVolume2\Users\Alissa Simpson\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned
