Offset(P)            #Ptr   #Hnd Access Name
0x0000a780001c4e10     13      0 R--r-d \Device\HarddiskVolume3\Windows\System32\DefaultDeviceManager.dll
0x0000a780001cc5d0      1      1 ------ \Device\DeviceApi\CMApi
0x0000a780001d2d80  32768      1 R--rw- \Device\HarddiskVolume3\Windows\System32
0x0000a780001d7650      6      0 R--rwd \Device\HarddiskVolume3\Windows\SysWOW64\mfmp4srcsnk.dll
0x0000a780001dd400  32768      1 R--r-d \Device\HarddiskVolume3\Windows\System32\en-US\crypt32.dll.mui
0x0000a780001e1080  32766      1 ------ \Device\DeviceApi\Dev\Query
0x0000a780001e1ef0  32768      1 R--r-d \Device\HarddiskVolume3\Windows\System32\en-US\wdmaud.drv.mui
0x0000a780001e2390  32764      1 RWD--- \Device\HarddiskVolume3\Windows\System32\catroot2\edb.log
0x0000a780001e26b0     12      0 R--r-d \Device\HarddiskVolume3\Windows\System32\sbservicetrigger.dll
0x0000a780001e6770     16      0 RW-r-- \Device\HarddiskVolume3\Windows\System32\catroot2\edb.log
0x0000a780001e6a60     16      0 R--r-d \Device\HarddiskVolume3\Windows\System32\en-US\msxml6r.dll.mui
0x0000a780001e7470     17      0 RW-rwd \Device\HarddiskVolume3\$Directory
0x0000a780001e8ef0     33      0 RW-rwd \Device\HarddiskVolume3\$Directory
0x0000a780001e9960  32763      1 R--r-- \Device\HarddiskVolume3\Windows\Registration\R000000000006.clb
0x0000a780001ea470  32196      1 RW-rw- \Device\HarddiskVolume3\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-shm
0x0000a780001eaa40  32778      1 RW-r-- \Device\HarddiskVolume3\Windows\System32\winevt\Logs\Microsoft-Windows-Shell-Core%4Operational.evtx
0x0000a780001ed590  32768      1 R--r-d \Device\HarddiskVolume3\Windows\System32\en-US\UIRibbon.dll.mui
0x0000a780001ee080     11      0 R--r-d \Device\HarddiskVolume3\Windows\System32\wshirda.dll
0x0000a780001efc90     12      0 R--r-d \Device\HarddiskVolume3\Windows\System32\keyiso.dll
0x0000a780001f0790     32      0 RWD--- \Device\HarddiskVolume3\Windows\System32\catroot2\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\catdb.jfm
0x0000a780001f7290     32      0 RWD--- \Device\HarddiskVolume3\Windows\System32\catroot2\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\catdb.jfm
0x0000a780001f9080  32768      1 R--r-d \Device\HarddiskVolume3\Windows\System32\en-US\crypt32.dll.mui
0x0000a780001fb080  32769      1 RW-r-- \Device\HarddiskVolume3\Windows\System32\winevt\Logs\Microsoft-Windows-Shell-Core%4LogonTasksChannel.evtx
0x0000a780001fcbf0  14364      1 ------ \Device\NamedPipe\lsass
0x0000c20c69c47ba0     33      0 RW-rwd \Device\HarddiskVolume3\$Directory
0x0000c20c69c47de0     16      0 R--r-d \Device\HarddiskVolume3\Windows\System32\DriverStore\FileRepository\compositebus.inf_amd64_bcb89b3386563bd7\CompositeBus.sys
0x0000c20c69c4b380     19      0 RW-rwd \Device\HarddiskVolume3\$Extend\$RmMetadata\$TxfLog:$I30:$INDEX_ALLOCATION
0x0000c20c69c4b4f0  32769      1 RW-r-- \Device\HarddiskVolume3\$Extend\$RmMetadata\$TxfLog\$TxfLog.blf
0x0000c20c69c4b9f0  32711      1 RW-r-- \Device\HarddiskVolume3\Windows\System32\winevt\Logs\Microsoft-Windows-AppXDeploymentServer%4Operational.evtx
0x0000c20c69c66d00     16      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\Diskdump.sys
0x0000c20c69c96cd0     15      0 R--r-d \Device\HarddiskVolume3\Windows\System32\shdocvw.dll
0x0000c20c69c9ccb0  32769      1 RW-rw- \Device\clfs\SystemRoot\System32\Config\TxR\{ad35a797-3ddf-11e8-a9db-e41d2db3b7b1}.TM
0x0000c20c69cb57d0  32767      1 ------ \Device\DeviceApi\CMNotify
0x0000c20c69cb5b00  32768      1 ------ \Device\DeviceApi\CMNotify
0x0000c20c69cb6760  32776      1 R--r-d \Device\HarddiskVolume3\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Cortana.Internal.Search.winmd
0x0000c20c69cb6a90  65442      2 ------ \Device\ConDrv\Output
0x0000c20c69cbbac0     12      0 R--rwd \Device\HarddiskVolume3\Windows\System32\LocationFrameworkInternalPS.dll
0x0000c20c69cbfe40     16      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\null.sys
0x0000c20c69cc22a0  32767      1 ------ \Device\NamedPipe\InitShutdown
0x0000c20c69cc2430  32767      1 ------ \Device\NamedPipe\InitShutdown
0x0000c20c69cc4080     14      0 R--r-d \Device\HarddiskVolume3
0x0000c20c69cc4310     10      0 R--r-d \Device\HarddiskVolume3\Users\CTF\AppData\Local\Microsoft\OneDrive\18.111.0603.0006\WnsClientApi.dll
0x0000c20c69cc4560      7      0 R--r-d \Device\HarddiskVolume3\Windows\ShellExperiences\TileControl.dll
0x0000c20c69cc76e0     16      0 R--r-d \Device\HarddiskVolume3\Windows\System32\en-US\Windows.Security.Authentication.Web.Core.dll.mui
0x0000c20c69cf3080  32768      1 R--r-d \Device\HarddiskVolume3\Windows\System32\en-US\KernelBase.dll.mui
0x0000c20c69cf6080      1      0 R--r-d \Device\HarddiskVolume3\Windows\System32\svchost.exe
0x0000c20c69cf7bc0      5      0 R--r-d \Device\HarddiskVolume3\Windows\System32\Windows.CloudStore.dll
0x0000c20c69cf85d0     16      0 RWD--- \Device\HarddiskVolume3\Windows\System32\catroot2\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\catdb
0x0000c20c69cf8d60     12      0 R--r-d \Device\HarddiskVolume3\Windows\SysWOW64\sxs.dll
0x0000c20c69cf9080  32768      1 R--r-d \Device\HarddiskVolume3\Windows\System32\en-US\KernelBase.dll.mui
0x0000c20c69cf93f0  32769      1 RW-rw- \Device\clfs\Device\HarddiskVolume3\Users\CTF\AppData\Local\Microsoft\Windows\UsrClass.dat{d7719d33-95d4-11e8-8412-784f437cb8f9}.TM
0x0000c20c69cf9580  32768      1 RW-rwd \Device\clfs\Device\HarddiskVolume3\Users\CTF\AppData\Local\Microsoft\Windows\UsrClass.dat{d7719d33-95d4-11e8-8412-784f437cb8f9}.TM
0x0000c20c69cfa360  32734      1 RW-r-- \Device\HarddiskVolume3\Windows\System32\winevt\Logs\Microsoft-Windows-PushNotification-Platform%4Operational.evtx
0x0000c20c69d025a0     11      0 R--r-d \Device\HarddiskVolume3︰訙펉￿뜀覍펉￿
0x0000c20c69d057e0     16      0 R--r-d \Device\HarddiskVolume3\Windows\System32\DWrite.dll
0x0000c20c69d079f0  32768      1 R--r-d \Device\HarddiskVolume3\Windows\SysWOW64\en-US\windows.storage.dll.mui
0x0000c20c69d082c0      1      0 R--r-d \Device\HarddiskVolume3\Windows\System32\svchost.exe
0x0000c20c69d10d60  32768      1 R--r-d \Device\HarddiskVolume3\Windows\System32\en-US\MMDevAPI.dll.mui
0x0000c20c69d118d0      8      0 R--r-d \Device\HarddiskVolume3\Windows\System32\Windows.Networking.Connectivity.dll
0x0000c20c69d163b0  32754      1 ------ \Device\DeviceApi\Dev\Query
0x0000c20c69d17bd0     16      0 R--r-d \Device\HarddiskVolume3\Windows\System32\StorageUsage.dll
0x0000c20c69d17d60      4      0 R--r-d \Device\HarddiskVolume3\Windows\System32\usoapi.dll
0x0000c20c69d17ef0     16      0 R--rwd \Device\HarddiskVolume3ꯀ蹚펉￿ISTR¸
0x0000c20c69d18410      8      0 R--r-d \Device\HarddiskVolume3\Windows\System32\updatehandlers.dll
0x0000c20c69d1a7d0     16      0 R--r-d \Device\HarddiskVolume3\Program Files\WindowsApps\Microsoft.Windows.Photos_2018.18051.18420.0_x64__8wekyb3d8bbwe\AppCS\Explore\Contro
0x0000c20c69d1c8e0     19      0 RW-rwd \Device\HarddiskVolume3\$Directory
0x0000c20c69d1e080     10      0 R--r-d \Device\HarddiskVolume3\Windows\System32\Windows.UI.Xaml.Resources.rs4.dll
0x0000c20c69d1fd80  32763      1 R--r-- \Device\HarddiskVolume3\Windows\Registration\R000000000006.clb
0x0000c20c69d24a40      3      0 R--r-d \Device\HarddiskVolume3\Windows\System32\SystemSettings.DataModel.dll
0x0000c20c69d27d50  32783      1 R--r-d \Device\HarddiskVolume3\Windows\System32\en-US\msdtcVSp1res.dll.mui
0x0000c20c69d29570      7      0 R--r-d \Device\HarddiskVolume3\Windows\System32\msxml6.dll
0x0000c20c69d29700     14      0 R--r-d \Device\HarddiskVolume3\Windows\System32\AppxPackaging.dll
0x0000c20c69d2c630      9      0 R--rwd \Device\HarddiskVolume3\Windows\System32\mfasfsrcsnk.dll
0x0000c20c69d2cef0  32780      1 RW-r-- \Device\HarddiskVolume3\Windows\System32\MsDtc\MSDTC.LOG
0x0000c20c69d2d7d0      1      1 R--rw- \Device\HarddiskVolume3\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17134.191_none_fb3e94b130690543
0x0000c20c69d2d960      9      0 R--r-d \Device\HarddiskVolume3\Windows\System32\wbem\WmiPerfClass.dll
0x0000c20c69d2daf0     15      0 R--r-d \Device\HarddiskVolume3\Windows\System32\AppResolver.dll
0x0000c20c69d324e0      9      0 R--r-d \Device\HarddiskVolume3\Windows\System32\mssph.dll
0x0000c20c69d34ef0     15      0 R--r-d \Device\HarddiskVolume3\Windows\System32\usocore.dll
0x0000c20c69d35ef0      3      0 RW-rwd \Device\HarddiskVolume3\$SetEndOfFileInfo
0x0000c20c69d37df0  32768      1 R--r-d \Device\HarddiskVolume3\Windows\System32\en-US\ESENT.dll.mui
0x0000c20c69d38d30     26      0 RW-rwd \Device\HarddiskVolume3\$Directory
0x0000c20c69d3bcc0  32758      1 RWD--- \Device\HarddiskVolume3\Users\CTF\AppData\Local\Comms\UnistoreDB\store.jfm
0x0000c20c69d44ef0     33      0 RW-rwd \Device\HarddiskVolume3\$Directory
0x0000c20c69d465d0      1      0 RW-rwd \Device\HarddiskVolume3\$Directory
0x0000c20c69d65600     17      0 RW-rwd \Device\HarddiskVolume3\$Directory
0x0000c20c69e80cf0  32729      1 ------ \Device\DeviceApi\CMApi
0x0000c20c69e814f0     16      0 R--r-d \Device\HarddiskVolume3\Windows\Fonts\sserife.fon
0x0000c20c69e88950     11      0 R--r-d \Device\HarddiskVolume3\Windows\System32\SecurityHealthAgent.dll
0x0000c20c69e89cf0  32763      1 R--r-- \Device\HarddiskVolume3\Windows\Registration\R000000000006.clb
0x0000c20c69e8f080     18      0 RW-rwd \Device\HarddiskVolume3\$Directory
0x0000c20c69e93080  32754      1 ------ \Device\Afd\Endpoint
0x0000c20c69e96940      2      0 RW-rwd \Device\HarddiskVolume3\$Directory
0x0000c20c69e97ef0  32768      1 RW-rwd \Device\clfs\Device\HarddiskVolume3\Users\CTF\NTUSER.DAT{8ebe95f7-3dcb-11e8-a9d9-7cfe90913f50}.TM
0x0000c20c69e9b080  32732      1 R--r-d \Device\HarddiskVolume3\Windows\System32\comsvcs.dll
0x0000c20c69e9eae0      8      0 R--r-d \Device\HarddiskVolume3\Windows\System32\tquery.dll
0x0000c20c69e9f080      8      0 R--r-d \Device\HarddiskVolume3\Windows\System32\txflog.dll
0x0000c20c69edb820      3      0 RW-rwd \Device\HarddiskVolume4\$Extend\$RmMetadata\$TxfLog\$Tops
0x0000c20c69edc7d0  32769      1 RW-r-- \Device\HarddiskVolume4\$Extend\$RmMetadata\$TxfLog\$TxfLogContainer00000000000000000002
0x0000c20c69f01800     10      0 R--r-d \Device\HarddiskVolume3\Windows\System32\netprovfw.dll
0x0000c20c69f02720      5      0 R--r-d \Device\HarddiskVolume3\Windows\System32\negoexts.dll
0x0000c20c69f043e0     13      0 R--r-d \Device\HarddiskVolume3\Windows\System32\joinutil.dll
0x0000c20c69f05680  32769      1 RW-r-- \Device\HarddiskVolume3\Users\CTF\AppData\Local\Microsoft\Windows\UsrClass.dat{d7719d33-95d4-11e8-8412-784f437cb8f9}.TMContainer00000000000000000002.regtrans-ms
0x0000c20c69f08710     15      0 R--r-d \Device\HarddiskVolume3

0x0000c20c69f5dcc0     14      0 R--r-d \Device\HarddiskVolume3\Windows\System32\consent.exe
0x0000c20c69f5f4e0     14      0 R--r-d \Device\HarddiskVolume3\Windows\System32\mycomput.dll
0x0000c20c69f65d50  32764      1 RW-rwd \Device\HarddiskVolume3핐蟠펉￿
0x0000c20c69fca2d0  32768      1 R--rwd \Device\HarddiskVolume3\Users\CTF\Music
0x0000c20c6a1c39f0     13      0 R--rwd \Device\HarddiskVolume3\Windows\System32\certprop.dll
0x0000c20c6a2014b0     16      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\gpuenergydrv.sys
0x0000c20c6a2030b0     15      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\usbhub.sys
0x0000c20c6a203e90     14      0 R--r-d \Device\HarddiskVolume3\Windows\System32\Wldap32.dll
0x0000c20c6a210900      4      0 RW-rwd \Device\HarddiskVolume3\$Directory
0x0000c20c6a217520     16      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\kdnic.sys
0x0000c20c6a21b700     13      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\dfsc.sys
0x0000c20c6a21ee00     16      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\BasicDisplay.sys
0x0000c20c6a21f5b0      7      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\dxgkrnl.sys
0x0000c20c6a221940      9      0 R--r-d \Device\HarddiskVolume3\Windows\System32\smss.exe
0x0000c20c6a223ef0     13      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\rdbss.sys
0x0000c20c6a224240     16      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\netbios.sys
0x0000c20c6a225440     14      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\pacer.sys
0x0000c20c6a22d480     16      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\nsiproxy.sys
0x0000c20c6a22def0     13      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\afd.sys
0x0000c20c6a22f740     16      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\bam.sys
0x0000c20c6a232490     16      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\npsvctrig.sys
0x0000c20c6a233580     16      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\mssmbios.sys
0x0000c20c6a2347c0     16      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\vwififlt.sys
0x0000c20c6a235e00     16      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\afunix.sys
0x0000c20c6a236060     16      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\csc.sys
0x0000c20c6a23a7c0     15      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\netbt.sys
0x0000c20c6a23b670     16      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\ws2ifsl.sys
0x0000c20c6a23c390     16      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\tdi.sys
0x0000c20c6a23d8c0     16      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\tdx.sys
0x0000c20c6a23ed60      4      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\msfs.sys
0x0000c20c6a2406d0     14      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\npfs.sys
0x0000c20c6a49e080      1      1 R--rw- \Device\HarddiskVolume3\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.17134.191_none_f957a2993090dc56
0x0000c20c6a4a05a0     33      0 RW-rwd \Device\HarddiskVolume3\$Directory
0x0000c20c6a4a2520     16      0 -W-rwd \Device\HarddiskVolume3�蜾펉￿ᶰ譯펉￿TF\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!002\MicrosoftEdge\Cache\46ZJ4AML\http___cdn.taboola.com_libtrc_static_thumbnails_22a7e9797d5fc3208723797420741c00[1].jpg
0x0000c20c6a4a4cc0     16      0 -W---- \Device\HarddiskVolume3퐰裭펉￿鷠诗펉￿ Files\WindowsApps\Microsoft.WindowsCalculator_10.1806.1821.0_neutral_split.scale-100_8wekyb3d8bbwe\AppxSignature.p7x
0x0000c20c6a4a8080     33      0 RW-rwd \Device\HarddiskVolume3\$Directory
0x0000c20c6a4a8610     16      0 -W-rwd \Device\HarddiskVolume3帀譃펉￿rs\CTF\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\Cache\IQDBNKYD\hqdefault[3].jpg
0x0000c20c6a4aa990      1      0 R--r-d \Device\HarddiskVolume3ఀ轕펉￿dows\assembly\NativeImages_v4.0.30319_64\System.Data\99a190301066e9665ec15a1f355a928e\System.Data.ni.dll.aux
0x0000c20c6a4ac6e0  32768      1 R--r-d \Device\HarddiskVolume3\Windows\System32\en-US\windows.storage.dll.mui
0x0000c20c6a4b1080      1      0 RW-rwd \Device\HarddiskVolume3\$Directory
0x0000c20c6a4b1690  32769      1 -W---- \Device\HarddiskVolume3\Program Files\WindowsApps\Microsoft.Windows.Photos_2018.18051.18420.0_x64__8wekyb3d8bbwe\AppCS\Assets\StoryBuilder\CreatingMovieAnimation\LOOP_300px\LOOP_300px.12.png
0x0000c20c6a4b1a50  32769      1 -W---- \Device\HarddiskVolume3赭펉￿躐펉￿ Files\WindowsApps\Microsoft.Windows.Photos_2018.18051.18420.0_x64__8wekyb3d8bbwe\AppCS\Assets\StoryBuilder\CreatingMovieAnimation\LOOP_300px\LOOP_300px.11.png
0x0000c20c6a4b1ef0  32769      1 -W---- \Device\HarddiskVolume3岐覻펉￿ಐ踴펉￿HarddiskVolume3\Program Files\WindowsApps\Microsoft.Windows.Photos_2018.18051.18420.0_x64__8wekyb3d8bbwe\Assets\VideoTileAssets\PhotosVideoEditorSplashScreen.s
0x0000c20c6a4b24a0     33      0 RW-rwd \Device\HarddiskVolume3\$Directory
0x0000c20c6a4b27d0     14      0 R--r-d \Device\HarddiskVolume3䧠蟈펉￿dows\System32\ftp.exe
0x0000c20c6a4b3320  32769      1 -W---- \Device\HarddiskVolume3\Program Files\WindowsApps\Microsoft.Windows.Photos_2018.18051.18420.0_x64__8wekyb3d8bbwe\AppCS\Assets\StoryBuilder\CreatingMovieAnimation\INTRO_300px\INTRO_300px.116.png
0x0000c20c6a4b3640  32769      1 -W---- \Device\HarddiskVolume3\Program Files\WindowsApps\Microsoft.Windows.Photos_2018.18051.18420.0_x64__8wekyb3d8bbwe\AppCS\Assets\StoryBuilder\CreatingMovieAnimation\INTRO_300px\INTRO_300px.115.png
0x0000c20c6a4b4730     19      0 R--r-d \Device\HarddiskVolume3\Windows\System32\ReInfo.dll
0x0000c20c6a4b4e20     16      0 -W-rwd \Device\HarddiskVolume3닀視펉￿봰覊펉￿TF\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\Cache\AHF2COV9\videoplayback[4].mp4
0x0000c20c6a4b6080     27      0 R--r-d \Device\HarddiskVolume3蘀豌펉￿瀐趤펉￿\SysWOW64\WinMetadata\Windows.System.winmd
0x0000c20c6a4b6b80     16      0 -W---- \Device\HarddiskVolume3
0x0000c20c6a4b9360  32768      1 R--r-d \Device\HarddiskVolume3\Windows\System32\en-US\netmsg.dll.mui
0x0000c20c6a4bb6b0  32729      1 ------ \Device\Afd\Endpoint
0x0000c20c6a4bcef0     16      0 -W---- \Device\HarddiskVolume3변诔펉￿ᑀ衸펉￿ Files\WindowsApps\Microsoft.WindowsMaps_5.1805.1431.0_neutral_split.scale-125_8wekyb3d8bbwe\Assets\SecondaryTiles\Directions\Home\LTR\contrast-white\WideTile.scale-125.png
0x0000c20c6a4c0610     16      0 -W---- \Device\HarddiskVolume3螿펉￿惀要펉￿ Files\WindowsApps\Microsoft.WindowsMaps_5.1805.1431.0_neutral_split.scale-100_8wekyb3d8bbwe\Assets\SecondaryTiles\Place\contrast-white\WideTile.scale-100.png
0x0000c20c6a4c07a0     16      0 -W---- \Device\HarddiskVolume3【譐펉￿譠账펉￿HarddiskVolume3\Users\CTF\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\TargetedContentCache\v3\338388\d2f1fa67d4424
0x0000c20c6a4c5950     15      0 RWD--- \Device\HarddiskVolume3\Users\CTF\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\AppData\Indexed DB\IndexedDB.jfm
0x0000c20c6a4c6080  32762      1 RW---- \Device\HarddiskVolume3\Users\CTF\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\Settings\settings.dat.LOG1
0x0000c20c6a4cc560     16      0 -W---- \Device\HarddiskVolume3\Program Files\WindowsApps\Microsoft.Office.OneNote_16001.10325.20049.0_x64__8wekyb3d8bbwe\mso40uiimm.dll
0x0000c20c6a4cc860     16      0 -W---- \Device\HarddiskVolume3횠襯펉￿贎펉￿ Files\WindowsApps\Microsoft.Office.OneNote_16001.10325.20049.0_x64__8wekyb3d8bbwe\mso30imm.dll
0x0000c20c6a4cc9f0     13      0 -W-r-- \Device\HarddiskVolume3ꕰ轝펉￿
0x0000c20c6a4cd2b0     15      0 RW---- \Device\HarddiskVolume3\Users\CTF\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\0177A2B8C3D6561744552D69E6BD54B0_40DA235FA11269CCDF8BC8524CE66718
0x0000c20c6a4cec00     16      0 -W---- \Device\HarddiskVolume3뼀薁펉￿♠蛧펉￿ Files\WindowsApps\microsoft.windowscommunicationsapps_16005.10325.20091.0_x64__8wekyb3d8bbwe\images\offsymb.ttf
0x0000c20c6a4d1780     15      0 R--rwd \Device\HarddiskVolume3Ǻ
0x0000c20c6a4d1cc0     16      0 -W---- \Device\HarddiskVolume3\Windows\Temp\DE99E997-B802-4631-8069-9E199A4A0C3610b4.1d42db1448289bb\mpasdlta.vdm
0x0000c20c6a4d2db0     12      0 R--r-d \Device\HarddiskVolume3ⵠ跚펉￿dows\System32\eudcedit.exe
0x0000c20c6a4d5760     14      0 R--r-d \Device\HarddiskVolume3詴펉￿dows\System32\EDPCleanup.exe
0x0000c20c6a4d6080     16      0 RW---- \Device\HarddiskVolume3怐襴펉￿亐襳펉￿TF\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\Microsoft\CryptnetUrlCache\Content\1BB09BEEC155258835C193A7AA85AA5B_4C23FC436DA25A09CDDF11313DEA6C50
0x0000c20c6a4d6b20     13      0 R--r-d \Device\HarddiskVolume3搠贯펉￿dows\System32\drivers\vmbkmcl.sys
0x0000c20c6a4d9500  32098      1 RW-rw- \Device\HarddiskVolume3\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd-shm
