Offset(P)            #Ptr   #Hnd Access Name
0x000000007d44f4a0      6      0 R--r-d \Device\HarddiskVolume1\Users\Rick\AppData\Local\Temp\nstB3C5.tmp
0x000000007d44ff20      6      0 R--r-d \Device\HarddiskVolume1\Users\Rick\AppData\Local\Temp\nstB3F8.tmp
0x000000007d450f20      6      0 R--r-d \Device\HarddiskVolume1\Users\Rick\AppData\Local\Temp\nstB3E6.tmp
0x000000007d4513c0     13      1 R--r-- \Device\HarddiskVolume1\Nexon\MapleStory\Npc.wz
0x000000007d452dd0      6      0 R--r-d \Device\HarddiskVolume1\Users\Rick\AppData\Local\Temp\nstB40A.tmp
0x000000007d452f20     17      1 R--r-- \Device\HarddiskVolume1\Nexon\MapleStory\Item.wz
0x000000007d45b070      1      1 ------ \Device\Afd\AsyncSelectHlp
0x000000007d45cf20      9      0 R--r-d \Device\HarddiskVolume1\Nexon\MapleStory\PCOM.dll
0x000000007d45dcc0     18      1 RW-rw- \Device\HarddiskVolume1\Users\Rick\AppData\Local\Google\Chrome\User Data\Default\History
0x000000007d45e2e0     12      1 R--r-- \Device\HarddiskVolume1\Nexon\MapleStory\Effect.wz
0x000000007d45e890     16      0 R--r-- \Device\HarddiskVolume1\Windows\SysWOW64\EhStorShell.dll
0x000000007d45e9e0     17      1 R--r-- \Device\HarddiskVolume1\Nexon\MapleStory\Base.wz
0x000000007d45eb30      6      1 R--r-- \Device\HarddiskVolume1\Nexon\MapleStory\Character.wz
0x000000007d45ec80      8      0 R--r-d \Device\HarddiskVolume1\Nexon\MapleStory\NameSpace.dll
0x000000007d4674b0     14      1 R--r-- \Device\HarddiskVolume1\Nexon\MapleStory\UI.wz
0x000000007d467650     17      1 R--r-- \Device\HarddiskVolume1\Nexon\MapleStory\Morph.wz
0x000000007d4678a0      6      1 R--r-- \Device\HarddiskVolume1\Nexon\MapleStory\String.wz
0x000000007d467dd0      5      1 R--r-- \Device\HarddiskVolume1\Nexon\MapleStory\Quest.wz
0x000000007d467f20     14      1 R--r-- \Device\HarddiskVolume1\Nexon\MapleStory\Map.wz
0x000000007d4681a0      3      0 R--r-d \Device\HarddiskVolume1\Nexon\MapleStory\Gr2D_DX8.dll
0x000000007d468310     13      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\vm3dum.dll
0x000000007d468460     10      0 R--r-d \Device\HarddiskVolume1\Nexon\MapleStory\Shape2D.dll
0x000000007d468850      1      1 R--rw- \Device\HarddiskVolume1\Program Files (x86)\Google\Chrome\Application\68.0.3440.84\chrome_200_percent.pak
0x000000007d468b30     11      1 R--r-- \Device\HarddiskVolume1\Nexon\MapleStory\Etc.wz
0x000000007d468dd0     17      1 R--r-- \Device\HarddiskVolume1\Nexon\MapleStory\TamingMob.wz
0x000000007d469070     10      1 R--r-- \Device\HarddiskVolume1\Nexon\MapleStory\Sound.wz
0x000000007d469450     10      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\d3d8thk.dll
0x000000007d46a860     15      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\d3d8.dll
0x000000007d46b930     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\MFC42u.dll.mui
0x000000007d46ba80     10      0 R--r-d \Device\HarddiskVolume1\Nexon\MapleStory\ZLZ.dll
0x000000007d46d100      9      0 R--r-d \Device\HarddiskVolume1\Nexon\MapleStory\Canvas.dll
0x000000007d46d800      2      1 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\WER\ReportArchive
0x000000007d4753b0      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\crypt32.dll.mui
0x000000007d6013e0      5      1 -W-r-- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\GatherLogs\SystemIndex\SystemIndex.7.Crwl
0x000000007d6017e0     33      1 -W-r-- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\GatherLogs\SystemIndex\SystemIndex.7.gthr
0x000000007d601c30     17      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\mpr.dll.mui
0x000000007d6029d0      7      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\gpapi.dll
0x000000007d604d00     11      0 R--r-d \Device\HarddiskVolume1\Windows\System32\vmhgfs.dll
0x000000007d606ad0     10      0 R--r-d \Device\HarddiskVolume1\Windows\System32\ntlanman.dll
0x000000007d607630     11      0 R--r-d \Device\HarddiskVolume1\Windows\System32\drprov.dll
0x000000007d607780     17      1 R--rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010001.dir
0x000000007d607d30      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\davclnt.dll
0x000000007d60bf20     19      0 RW-rwd \Device\HarddiskVolume1\$ConvertToNonresident
0x000000007d60c070     10      0 R--r-d \Device\HarddiskVolume1\Windows\System32\EhStorAPI.dll
0x000000007d60cf20     16      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\en-US\msctfui.dll.mui
0x000000007d60e2d0      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\imapi2.dll
0x000000007d60f2b0      1      1 -W-rw- \Device\HarddiskVolume1\Users\Rick\AppData\Local\Google\Chrome\User Data\Default\Extension Rules\MANIFEST-000001
0x000000007d60f400      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_72d18a4386696c80
0x000000007d60f710     15      0 ------ \Device\HarddiskVolume1\Windows\System32\C_949.NLS
0x000000007d611530      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.vc80.crt_1fc8b3b9a1e18e3b_8.0.50727.4940_none_d08cc06a442b34fc
0x000000007d6117d0     33      0 RW-rwd \Device\HarddiskVolume1\$ConvertToNonresident
0x000000007d614280     14      0 R--r-- \Device\HarddiskVolume1\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
0x000000007d6147d0     15      0 ------ \Device\HarddiskVolume1\Windows\System32\C_936.NLS
0x000000007d614920      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000007d615070      1      1 R--rw- \Device\HarddiskVolume1\Program Files (x86)\Google\Chrome\Application\68.0.3440.84\icudtl.dat
0x000000007d6172c0      4      0 R--r-d \Device\HarddiskVolume1\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
0x000000007d617410      1      1 R--rw- \Device\HarddiskVolume1\Windows\System32
0x000000007d617560     11      0 R--r-d \Device\HarddiskVolume1\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvc.dll
0x000000007d618070      1      1 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\en-US\setupapi.dll.mui
0x000000007d618920     17      0 R--r-- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\MSS.log
0x000000007d618dd0     17      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\ESENT.dll.mui
0x000000007d61b070     16      0 RW-rw- \Device\HarddiskVolume1\Users\Rick\AppData\Roaming\Microsoft\Windows\Recent\Flag.txt.WINDOWS.lnk
0x000000007d61bca0      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\FXSST.dll
0x000000007d61c070      4      0 R--r-- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb
0x000000007d61d2f0      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\FXSAPI.dll
0x000000007d61d900      2      0 -W-r-- \Device\HarddiskVolume1\Windows\SysWOW64\config\systemprofile\AppData\Local\Lavasoft\WebCompanion.exe_Url_siq0lwf3tzgxp2khfkllybk3idtbehng\4.3.1908.3686\user.configwcfg
0x000000007d61f6d0     19      1 RWD--- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\tmp.edb
0x000000007d620070     11      1 R--r-d \Device\HarddiskVolume1\Program Files (x86)\Lavasoft\Web Companion\Application\Lavasoft.SearchProtect.Business.dll
0x000000007d6295e0      1      1 RW---- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb
0x000000007d629950      1      1 ------ \Device\Afd\AsyncConnectHlp
0x000000007d62aa20     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\ELSCore.dll
0x000000007d62b940     33      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000007d62bdd0     17      1 RW-rw- \Device\HarddiskVolume1\Users\Rick\AppData\Local\Microsoft\Windows\History\Low\History.IE5\MSHist012018080420180805\index.dat
0x000000007d62bf20     17      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\gpapi.dll.mui
0x000000007d62c300      1      1 R--rw- \Device\HarddiskVolume1\Windows
0x000000007d62f830      1      1 ------ \Device\Afd\Endpoint
0x000000007d62fb30      3      1 ------ \Device\Afd\Endpoint
0x000000007d62fc80      1      1 ------ \Device\Afd\Endpoint
0x000000007d632070      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\elslad.dll
0x000000007d632f20      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\FXSRESM.dll.mui
0x000000007d635510     17      1 RW-rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010004.wsb
0x000000007d635e80      8      0 R--r-- \Device\HarddiskVolume1\Windows\Fonts\mingliu.ttc
0x000000007d637d20      1      0 RW---- \Device\HarddiskVolume1\Windows\System32\catroot2\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\catdb
0x000000007d639f20     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\elslad.dll
0x000000007d63b2e0      8      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\credssp.dll
0x000000007d63b650      4      1 RW-rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\SecStore\CiST0000.000
0x000000007d63c600     16      0 R--r-- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\SecStore\CiST0000.001
0x000000007d63cf20      7      0 R--r-d \Device\HarddiskVolume1\Program Files\Windows Defender\MpClient.dll
0x000000007d63d7c0      6      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\schannel.dll
0x000000007d63dbc0     10      0 R--r-d \Device\HarddiskVolume1\Torrents\Rick And Morty season 1 download.exe
0x000000007d63df20     14      0 R--r-d \Device\HarddiskVolume1\Windows\assembly\NativeImages_v2.0.50727_32\PresentationCore\2ad23de8284d4594aa658dfb5e667d97\PresentationCore.ni.dll
0x000000007d63e7c0     33      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000007d63ec30      2      0 -W-r-- \Device\HarddiskVolume1\Users\Rick\AppData\Local\Lavasoft\WebCompanion.exe_Url_siq0lwf3tzgxp2khfkllybk3idtbehng\4.3.1865.3518\user.configwcfg
0x000000007d641070     18      1 RW-rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\INDEX.000
0x000000007d641c80      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\crypt32.dll.mui
0x000000007d6423d0     16      0 R--r-- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\INDEX.002
0x000000007d643c80     10      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\WindowsCodecs.dll
0x000000007d645450      4      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\cryptnet.dll
0x000000007d6479a0     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\mydocs.dll
0x000000007d649480      1      1 ------ \Device\NamedPipe\
0x000000007d649e90     17      1 RW-rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010001.wid
0x000000007d6506d0      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000007d651070      1      0 R--rw- \Device\HarddiskVolume1\Users\Rick\AppData\Local\Google\Chrome\User Data\Default\Extension Rules\CURRENT
0x000000007d651680     14      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000007d652070     17      1 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\en-US\user32.dll.mui
0x000000007d652200     17      1 RW-rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010004.wid
0x000000007d652410      1      1 R--r-- \Device\HarddiskVolume1\Windows\Registration\R000000000006.clb
0x000000007d653b70     17      1 R--rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.dir
0x000000007d654600      3      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\rasapi32.dll
0x000000007d65d2f0      1      1 R--rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010003.ci
0x000000007d65d600     17      1 RW-rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010003.wid
0x000000007d65d7f0     17      1 R--rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010004.dir
0x000000007d65d940      6      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\SensApi.dll
0x000000007d65ea80      2      0 RW---- \Device\HarddiskVolume1\Windows\System32\config\systemprofile\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\EA618097E393409AFA316F0F87E2C202_B5D049703BF545D53C3EC408947E089F
0x000000007d65ecd0      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000007d65ef20      2      1 ------ \Device\NamedPipe\mojo.4076.3192.11761637087160215477
0x000000007d660320      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000007d660500      2      0 -W-r-- \Device\HarddiskVolume1\Users\Rick\Desktop\READ_IT.txt
0x000000007d661c30     15      0 R--r-d \Device\HarddiskVolume1\Windows\assembly\NativeImages_v2.0.50727_32\WindowsBase\cf293040f3a93afa1ea782487acae816\WindowsBase.ni.dll
0x000000007d661d80      5      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\rtutils.dll
0x000000007d662d80      2      1 ------ \Device\NamedPipe\MsFteWds
0x000000007d6654c0      1      1 R--rw- \Device\HarddiskVolume1\Windows
0x000000007d665920      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\vsstrace.dll.mui
0x000000007d666c10      9      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\cabinet.dll
0x000000007d667070      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000007d6685c0     10      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\devrtl.dll
0x000000007d66af20      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\SyncCenter.dll
0x000000007d66d880      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\msshooks.dll
0x000000007d66d9d0      3      1 ------ \Device\NamedPipe\BitTorrent_2836_00313D08_590648902
0x000000007d66dd40     18      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000007d66df20     14      0 R--r-d \Device\HarddiskVolume1\Windows\System32\SearchProtocolHost.exe
0x000000007d677190      1      1 ------ \Device\Afd\Endpoint
0x000000007d6772e0      2      0 R--r-d \Device\HarddiskVolume1\Windows\assembly\NativeImages_v2.0.50727_32\System.Web\da5da08245467818759aa44c4eb948e1\System.Web.ni.dll
0x000000007d677940      1      1 ------ \Device\Afd\AsyncConnectHlp
0x000000007d677a90      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000007d679070     16      1 RW-r-- \Device\HarddiskVolume1\Users\Rick\AppData\LocalLow\BitTorrent\BitTorrent_2836_00313D08_590648902
0x000000007d679300      4      0 R--rw- \Device\HarddiskVolume1\Users\Rick\AppData\Local\Google\Chrome\User Data\Default\Extension Rules\000003.log
0x000000007d67bb50      3      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000007d680910      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\SearchFilterHost.exe
0x000000007d687520     12      0 R--r-- \Device\HarddiskVolume1\Windows\Microsoft.NET\Framework\v4.0.30319\sortdefault.nlp
0x000000007d688ac0     10      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000007d689200      1      0 R--r-- \Device\HarddiskVolume1\Windows\winsxs\Manifests\amd64_microsoft.vc80.crt_1fc8b3b9a1e18e3b_8.0.50727.4940_none_88df89932faf0bf6.manifest
0x000000007d68c330     19      0 RW-rwd \Device\HarddiskVolume1\$ConvertToNonresident
0x000000007d68c9d0      1      1 ------ \Device\NamedPipe\mojo.4076.4080.14984992168350808406
0x000000007d68d4c0      3      1 R--rwd \Device\HarddiskVolume1\Users\Rick\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData
0x000000007d68ff20      1      1 RWD--- \Device\HarddiskVolume1\Users\Rick\AppData\Local\Temp\SND49db.tmp
0x000000007d690f20      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\hgcpl.dll
0x000000007d692d10      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\mssvp.dll
0x000000007d692e60      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000007d694490      1      0 R--r-- \Device\HarddiskVolume1\Windows\Microsoft.NET\Framework\v4.0.30319\Config\machine.config
0x000000007d6964a0      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000007d696b90      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000007d699660      1      1 RWD--- \Device\HarddiskVolume1\Users\Rick\AppData\Local\Temp\SND1fee.tmp
0x000000007d699d50      3      1 ------ \Device\NamedPipe\BitTorrent_2836_00313D08_590648902
0x000000007d69a1d0      1      1 R--rw- \Device\HarddiskVolume1\Windows\SysWOW64
0x000000007d69a840     33      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000007d69ade0      8      0 R--r-d \Device\HarddiskVolume1\Users\Rick\AppData\Roaming\BitTorrent\updates\7.10.3_44495\bittorrentie.exe
0x000000007d6a7070      4      0 R--r-d \Device\HarddiskVolume1\Users\Rick\AppData\Roaming\BitTorrent\updates\7.10.3_44495\bittorrentie.exe
0x000000007d6a87a0     16      0 R--r-d \Device\HarddiskVolume1\Windows\assembly\NativeImages_v2.0.50727_32\System\9e0a3b9b9f457233a335d7fba8f95419\System.ni.dll
0x000000007d6b15f0      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\zipfldr.dll
0x000000007d6b2740     17      1 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\en-US\winmm.dll.mui
0x000000007d6b3070      9      0 R--r-d \Device\HarddiskVolume1\Program Files (x86)\Common Files\microsoft shared\ink\tiptsf.dll
0x000000007d6b3500      1      1 R--rw- \Device\HarddiskVolume1\Windows
0x000000007d6b3830     14      0 R--rwd \Device\HarddiskVolume1\Windows\System32\netapi32.dll
0x000000007d6b3a10     11      1 R--rw- \Device\HarddiskVolume1\Torrents\Rick and Morty - Season 3 (2017) [1080p]\Rick.and.Morty.S03E07.The.Ricklantis.Mixup.1080p.Amazon.WEB-DL.x264-Rapta.mkv
0x000000007d6b3bf0     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\bitsigd.dll
0x000000007d6b5c80     18      1 R----- \Device\HarddiskVolume1\ProgramData\Microsoft\Windows Defender\Scans\History\CacheManager\MpSfc.bin
0x000000007d6b5f20     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wercplsupport.dll
0x000000007d6be5c0      2      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\MMDevAPI.dll
0x000000007d6bf820      1      1 R--r-- \Device\HarddiskVolume1\Windows\assembly\NativeImages_v2.0.50727_32\index127.dat
0x000000007d6bfdd0      9      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\oleacc.dll
0x000000007d6c0070     13      1 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\en-US\ieframe.dll.mui
0x000000007d6c09a0      7      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\propsys.dll
0x000000007d6c0d10     16      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\oleaccrc.dll
0x000000007d6c2460      4      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000007d6c2680      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000007d6c3070      3      1 ------ \Device\NamedPipe\BitTorrent_2836_00313978_1933444659
0x000000007d6c3b20      1      1 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\en-US\setupapi.dll.mui
0x000000007d6c3c80     14      0 R--r-d \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\VMwareHostOpen.exe
0x000000007d6c3f20     16      0 R--r-d \Device\HarddiskVolume1\Windows\assembly\NativeImages_v2.0.50727_32\PresentationFramewo#\bfaf8f86e69928fb2f67987c0203f603\PresentationFramework.ni.dll
0x000000007d6c5070      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000007d6c7470      1      1 R--rw- \Device\HarddiskVolume1\Windows\SysWOW64
0x000000007d6c7d10     16      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\AudioSes.dll
0x000000007d6cb8d0      1      1 RW---- \Device\HarddiskVolume1\Windows\System32\catroot2\edb.log
