Offset(P)            #Ptr   #Hnd Access Name
0x000000003e83b4a0      1      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010003.ci
0x000000003e83b5f0      1      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010001.ci
0x000000003e83bf20     19      1 RWD--- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\tmp.edb
0x000000003e83c4a0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e83ca60     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msshooks.dll
0x000000003e83df20      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003e83e130     17      1 R--r-d \Device\HarddiskVolume2\Program Files\Windows Photo Viewer\en-US\PhotoViewer.dll.mui
0x000000003e83e740      2      0 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\CiAD0002.000
0x000000003e83ed00     11      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\RpcRtRemote.dll
0x000000003e83f070     17      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010002.wid
0x000000003e83f410     16      0 R--r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\INDEX.002
0x000000003e83f940      1      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010002.ci
0x000000003e83fdd0     17      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010004.wid
0x000000003e83ff20     17      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010004.dir
0x000000003e840070     17      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010001.dir
0x000000003e8402c0      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e840410      4      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\INDEX.000
0x000000003e841070      2      1 ------ \Device\Afd\Endpoint
0x000000003e8414e0     17      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010009.dir
0x000000003e841780      1      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010009.ci
0x000000003e8419d0     17      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\0001000A.wid
0x000000003e841b20     17      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010009.wid
0x000000003e841f20      1      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\0001000A.ci
0x000000003e84a310     17      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010008.dir
0x000000003e84a890      2      1 ------ \Device\Afd\Endpoint
0x000000003e84a9e0     17      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.dir
0x000000003e84ac80      1      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.ci
0x000000003e84add0     17      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.wid
0x000000003e84af20      1      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010004.ci
0x000000003e84b070     16      0 R--r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\CiAD0002.002
0x000000003e84c070     17      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\0001000B.dir
0x000000003e84c290     17      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\0001000D.dir
0x000000003e84c540     17      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\0001000C.wid
0x000000003e84ca30     17      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\0001000B.wid
0x000000003e84cdd0     17      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\0001000A.dir
0x000000003e84cf20      1      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\0001000B.ci
0x000000003e84d620     17      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\0001000D.wid
0x000000003e84d870      1      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\0001000F.ci
0x000000003e84db20     17      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\0001000C.dir
0x000000003e84dc70      1      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\0001000D.ci
0x000000003e84df20      1      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\0001000C.ci
0x000000003e84e2a0     12      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\qmgrprxy.dll
0x000000003e84e3f0     15      0 R--r-d \Device\HarddiskVolume2\Windows\System32\upnp.dll
0x000000003e84f640     12      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\secur32.dll
0x000000003e84f790     10      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\dhcpcsvc.dll
0x000000003e854410      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\webcheck.dll
0x000000003e854ab0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000003e8557f0      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\SyncCenter.dll
0x000000003e8559e0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e8563e0     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mlang.dll
0x000000003e858970      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e858cd0     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e85b620     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\imapi2.dll
0x000000003e85bf20      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000003e85cc20     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e85f920      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\hgcpl.dll
0x000000003e8614a0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e863860     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mssitlb.dll
0x000000003e863bc0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000003e864100      9      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\cryptsp.dll
0x000000003e864e20     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ieframe.dll
0x000000003e8658c0      2      0 R--r-d \Device\HarddiskVolume2\Program Files\Windows Photo Viewer\PhotoViewer.dll
0x000000003e86e400     11      0 R--r-d \Device\HarddiskVolume2\Program Files\Internet Explorer\ieproxy.dll
0x000000003e86f420      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\SearchProtocolHost.exe
0x000000003e872070      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\d3d9.dll
0x000000003e874bf0      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\SearchFilterHost.exe
0x000000003e874d40      9      0 R--r-d \Device\HarddiskVolume2\Program Files\Windows Photo Viewer\PhotoBase.dll
0x000000003e879520      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003e879dd0     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\d3d8thk.dll
0x000000003e87a580      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mscoree.dll
0x000000003e87a6d0      4      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\msi.dll
0x000000003e87df20      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000003e87eab0      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\FXSST.dll
0x000000003e87f070      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000003e889630     13      0 R--r-d \Device\HarddiskVolume2\Windows\System32\FXSRESM.dll
0x000000003e889780      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mssvp.dll
0x000000003e88a8c0      1      1 -W-rw- \Device\HarddiskVolume2\Users\eminem\AppData\Local\Temp\FXSAPIDebugLogFile.txt
0x000000003e88ba20      2      0 R--rwd \Device\HarddiskVolume2\Users\eminem\AppData\Roaming\Microsoft\Windows\Themes\slideshow.ini
0x000000003e88c360     15      0 R--r-d \Device\HarddiskVolume2\Windows\System32\FXSSVC.exe
0x000000003e890b20      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003e894f20      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000003e896a50      2      0 R--rwd \Device\HarddiskVolume2\Program Files\desktop.ini
0x000000003e899260      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_2b24536c71ed437a
0x000000003e89b070     15      0 RW-rw- \Device\HarddiskVolume2\Users\eminem\AppData\Local\GDIPFONTCACHEV1.DAT
0x000000003e8a4690      9      0 R--r-d \Device\HarddiskVolume2\Program Files\Windows Photo Viewer\ImagingEngine.dll
0x000000003e8a5880     10      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\segoeuiz.ttf
0x000000003e8a5cd0      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\UIAnimation.dll
0x000000003e8a6d00      1      1 R--r-- \Device\HarddiskVolume2\Windows\Fonts\segoeui.ttf
0x000000003e8a7a70      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000003e8a85b0      2      0 RW-rw- \Device\HarddiskVolume2\Users\eminem\AppData\Roaming\Microsoft\Windows\Recent\Flag not here.lnk
0x000000003e8a9370     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e8a9610     16      0 RW-r-- \Device\HarddiskVolume2\Users\eminem\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\1b4dd67f29cb1962.automaticDestinations-ms
0x000000003e8a9a70     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e8a9dd0      1      1 R--r-d \Device\HarddiskVolume2\Windows\Fonts\StaticCache.dat
0x000000003e8aa6f0      2      0 R--rwd \Device\HarddiskVolume2\Users\eminem\AppData\Roaming\Microsoft\Windows\Recent\desktop.ini
0x000000003e8ab250      1      1 RW-rwd \Device\HarddiskVolume2\Users\eminem\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db
0x000000003e8acc40     17      1 RW-rw- \Device\HarddiskVolume2\Users\eminem\AppData\Roaming\Microsoft\Windows\Cookies\index.dat
0x000000003e8acf20      7      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\srvcli.dll
0x000000003e8ad250     14      0 R--r-- \Device\HarddiskVolume2\Users\eminem\Desktop\galf.jpeg
0x000000003e8ae1d0     17      1 R--r-- \Device\HarddiskVolume2\Windows\System32\spool\drivers\color\sRGB Color Space Profile.icm
0x000000003e8ae680     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e8af4a0     17      1 RW-rw- \Device\HarddiskVolume2\Users\eminem\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5\index.dat
0x000000003e8b0070      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e8b04e0     15      0 RW-rw- \Device\HarddiskVolume2\Users\eminem\AppData\Local\Microsoft\Windows\History\History.IE5\index.dat
0x000000003e8b0780     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\icm32.dll
0x000000003e8b1a50      2      0 R--rwd \Device\HarddiskVolume2\Users\eminem\AppData\Local\Microsoft\Windows\History\desktop.ini
0x000000003e8b27e0     12      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\wtsapi32.dll
0x000000003e8b2930     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mapi32.dll
0x000000003e8b2a80      1      1 RW-rw- \Device\HarddiskVolume2\Users\eminem\AppData\Local\Microsoft\Windows\History\History.IE5\index.dat
0x000000003e8bbf20      4      1 RWD--- \Device\HarddiskVolume2\Users\eminem\AppData\Local\Temp\~PID8EC.tmp
0x000000003e8bd2f0      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\upnp.dll
0x000000003e8bd440     15      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\en-US\KernelBase.dll.mui
0x000000003e8c01a0      1      1 RW-rwd \Device\HarddiskVolume2\Users\eminem\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db
0x000000003e8cc500      1      1 R--r-- \Device\HarddiskVolume2\Windows\Fonts\segoeuib.ttf
0x000000003e8cd070      1      1 R--r-- \Device\HarddiskVolume2\Windows\System32\spool\drivers\color\sRGB Color Space Profile.icm
0x000000003e8cd280      1      1 R--r-- \Device\HarddiskVolume2\Windows\System32\spool\drivers\color\sRGB Color Space Profile.icm
0x000000003e8cd7e0      1      1 R--r-- \Device\HarddiskVolume2\Windows\System32\spool\drivers\color\sRGB Color Space Profile.icm
0x000000003e8cdb20     15      0 RW-rw- \Device\HarddiskVolume2\Users\eminem\AppData\Local\Microsoft\Windows\History\History.IE5\MSHist012019062920190630\index.dat
0x000000003e8cddd0      1      1 R--r-- \Device\HarddiskVolume2\Windows\System32\spool\drivers\color\sRGB Color Space Profile.icm
0x000000003e8cdf20      1      1 R--r-- \Device\HarddiskVolume2\Windows\System32\spool\drivers\color\sRGB Color Space Profile.icm
0x000000003e8ce380      1      1 R--r-- \Device\HarddiskVolume2\Windows\System32\spool\drivers\color\sRGB Color Space Profile.icm
0x000000003e8ce500      8      1 RWD--- \Device\HarddiskVolume2\Users\eminem\AppData\Local\Temp\~PIDAB5.tmp
0x000000003e8ce650      1      1 RW-rw- \Device\HarddiskVolume2\Users\eminem\AppData\Local\Microsoft\Windows\History\History.IE5\MSHist012019062920190630\index.dat
0x000000003e8cea80      1      1 R--r-- \Device\HarddiskVolume2\Windows\System32\spool\drivers\color\sRGB Color Space Profile.icm
0x000000003e8cebd0      1      1 R--r-- \Device\HarddiskVolume2\Windows\System32\spool\drivers\color\sRGB Color Space Profile.icm
0x000000003e8d1890     11      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\netutils.dll
0x000000003e8d19e0     16      0 R--r-- \Device\HarddiskVolume2\Users\eminem\Desktop\Screenshot1.png
0x000000003e8d1c80      2      0 RW-rw- \Device\HarddiskVolume2\Users\eminem\AppData\Roaming\Microsoft\Windows\Recent\galf.lnk
0x000000003e8d3070      1      1 R--r-- \Device\HarddiskVolume2\Windows\System32\spool\drivers\color\sRGB Color Space Profile.icm
0x000000003e8d3aa0      6      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\wkscli.dll
0x000000003e8d3e90      1      1 R--r-- \Device\HarddiskVolume2\Windows\System32\spool\drivers\color\sRGB Color Space Profile.icm
0x000000003e8d4570      2      1 ------ \Device\Afd\Endpoint
0x000000003e8d58d0      5      0 R--r-d \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll
0x000000003e8d5e00      6      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\dnsapi.dll
0x000000003e8d7c80      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e8d7dd0      2      0 R--r-- \Device\HarddiskVolume2\Users\eminem\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\337ed59af273c758.customDestinations-ms
0x000000003e8d84e0      2      1 R--rwd \Device\CdRom0\
0x000000003e8d8630      6      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\apphelp.dll
0x000000003e8d9250      2      1 ------ \Device\Afd\Endpoint
0x000000003e8d9dd0      4      0 R--r-d \Device\HarddiskVolume2\Program Files (x86)\Google\Update\1.3.34.11\GoogleCrashHandler.exe
0x000000003e8d9f20      8      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\cscapi.dll
0x000000003e8da350      1      1 RW-rwd \Device\HarddiskVolume2\Users\eminem\AppData\Local\Microsoft\Windows\Explorer\thumbcache_sr.db
0x000000003e8da630      2      1 R--rwd \Device\HarddiskVolume2\Users\eminem\Desktop\DumpIt
0x000000003e8db220      2      1 R--rwd \Device\HarddiskVolume2\
0x000000003e8dbbf0     13      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\msimg32.dll
0x000000003e8e4770      1      1 R--r-- \Device\HarddiskVolume2\Windows\System32\spool\drivers\color\sRGB Color Space Profile.icm
0x000000003e8e4950      1      1 R--r-- \Device\HarddiskVolume2\Windows\System32\spool\drivers\color\sRGB Color Space Profile.icm
0x000000003e8e5a50      8      1 RWD--- \Device\HarddiskVolume2\Users\eminem\AppData\Local\Temp\~PIE007.tmp
0x000000003e8e5ba0      2      0 RW-rw- \Device\HarddiskVolume2\Users\eminem\AppData\Roaming\Microsoft\Windows\Recent\Screenshot1.lnk
0x000000003e8e5dc0      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ssdpsrv.dll
0x000000003e8e6280      1      1 R--r-- \Device\HarddiskVolume2\Windows\System32\spool\drivers\color\sRGB Color Space Profile.icm
0x000000003e8e6460      1      1 R--r-- \Device\HarddiskVolume2\Windows\System32\spool\drivers\color\sRGB Color Space Profile.icm
0x000000003e8e74b0      2      1 ------ \Device\NamedPipe\wkssvc
0x000000003e8e7790      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\consent.exe
0x000000003e8e7b60      1      1 R--r-- \Device\HarddiskVolume2\Windows\System32\spool\drivers\color\sRGB Color Space Profile.icm
0x000000003e8e7d40      1      1 R--r-- \Device\HarddiskVolume2\Windows\System32\spool\drivers\color\sRGB Color Space Profile.icm
0x000000003e8e7f20      8      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\uxtheme.dll
0x000000003e8e81d0      6      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\ntmarta.dll
0x000000003e8e83c0      2      1 R--rwd \Device\HarddiskVolume2\Users\eminem\Links
0x000000003e8e8960      6      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\dbghelp.dll
0x000000003e8e9f20     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e8eb1b0      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\appinfo.dll
0x000000003e8eb3b0      2      0 R--rwd \Device\HarddiskVolume2\Users\Public\Videos\desktop.ini
0x000000003e8eba60     12      0 R--r-d \Device\HarddiskVolume2\Program Files (x86)\Google\Update\1.3.34.11\GoogleCrashHandler64.exe
0x000000003e8ebf20     17      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\urlmon.dll.mui
0x000000003e8ecc80      1      1 RW-rwd \Device\HarddiskVolume2\Users\eminem\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db
0x000000003e8ecdd0      1      1 RW-rwd \Device\HarddiskVolume2\Users\eminem\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db
0x000000003e8ef670      1      1 R--rw- \Device\HarddiskVolume2\Program Files (x86)\Google\Update\1.3.34.11
0x000000003e8f1aa0      2      0 R--rwd \Device\HarddiskVolume2\Users\eminem\Links\desktop.ini
0x000000003e8f2070      1      1 R--rw- \Device\HarddiskVolume2\Windows
0x000000003e8f2b00      2      1 R--rwd \Device\HarddiskVolume2\
0x000000003e8f39e0      1      1 ------ \Device\Afd\Endpoint
0x000000003e8f5780      1      1 R--rw- \Device\HarddiskVolume2\Program Files (x86)\Google\Update\1.3.34.11
0x000000003e8f9880     10      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\winsta.dll
0x000000003e8fc590      2      1 R--rwd \Device\HarddiskVolume2\Users\eminem\AppData\Roaming\Microsoft\Windows\Network Shortcuts
0x000000003e8fc800      5      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\winhttp.dll
0x000000003e8fc950      9      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\rsaenh.dll
0x000000003e8fe2b0      2      1 ------ \Device\NamedPipe\GoogleCrashServices\S-1-5-18
0x000000003e8fe900      5      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\taskschd.dll
0x000000003e900e60      2      1 RW-r-- \Device\HarddiskVolume2\Users\SlimShady\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TMContainer00000000000000000002.regtrans-ms
0x000000003e901230      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dbghelp.dll
0x000000003e9026f0      9      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\rsaenh.dll
0x000000003e902840     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\bitsperf.dll
0x000000003e9038e0      2      1 ------ \Device\NamedPipe\GoogleCrashServices\S-1-5-18-x64
0x000000003e904300      3      1 ------ \Device\Afd\Endpoint
0x000000003e904700      4      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\webio.dll
0x000000003e904850     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\bitsigd.dll
0x000000003e9058a0      1      1 RW-rwd \Device\HarddiskVolume2\Users\eminem\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1024.db
