Offset(P)            #Ptr   #Hnd Access Name
0x000000003d2c1460      2      0 R--rwd \Device\HarddiskVolume2\Users\hello\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\Desktop.ini
0x000000003d2c18c8      8      0 R--r-- \Device\HarddiskVolume2\Users\hello\AppData\Local\IconCache.db
0x000000003d2c1d20      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d
0x000000003d2c3348      1      1 R--r-- \Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\SoftwareProtectionPlatform\tokens.dat
0x000000003d2c3868      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\sppcext.dll
0x000000003d2c4da0      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\CertEnroll.dll
0x000000003d2c5238      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\tapi32.dll
0x000000003d2c53b8      9      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\localspl.dll.mui
0x000000003d2c5a80      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\PrintIsolationProxy.dll
0x000000003d2c6920      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msi.dll
0x000000003d2c6cc0      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\MsCtfMonitor.dll
0x000000003d2c6ef0     10      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-LocalSessionManager%4Admin.evtx
0x000000003d2c78b0      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\tcpmon.dll
0x000000003d2c7ae8      2      0 R--r-- \Device\HarddiskVolume2\Windows\System32\tcpbidi.xml
0x000000003d2c7ce0      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\FXSMON.dll
0x000000003d2c88d8      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\SearchIndexer.exe
0x000000003d2c8a58     11      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Resource-Exhaustion-Detector%4Operational.evtx
0x000000003d2c8cd8      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msutb.dll
0x000000003d2c8d90      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\usbmon.dll
0x000000003d2c94f8      2      0 R--rwd \Device\HarddiskVolume2\Users\hello\Searches\desktop.ini
0x000000003d2ca580      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\FunDisc.dll.mui
0x000000003d2cb718      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\sppsvc.exe
0x000000003d2cc600      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\fdPnp.dll
0x000000003d2cc8a0      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\spool\prtprocs\w32x86\winprint.dll
0x000000003d2cca10      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\slwga.dll
0x000000003d2ccbc0      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\snmpapi.dll
0x000000003d2ccc78      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wsnmp32.dll
0x000000003d2cd438      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003d2cd4f0      9      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\MsCtfMonitor.dll.mui
0x000000003d2cd8c8      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\aeevts.dll
0x000000003d2cdd58      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\userinit.exe
0x000000003d2ce080      8      0 R--r-- \Device\HarddiskVolume2\Windows\System32\DriverStore\infstrng.dat
0x000000003d2ce6b0      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\win32spl.dll
0x000000003d2cecd0      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003d2cf8d8      9      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\sppsvc.exe.mui
0x000000003d2d05a0     10      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Compatibility-Assistant.evtx
0x000000003d2d13f0      7      0 R--r-- \Device\HarddiskVolume2\Windows\System32\DriverStore\infpub.dat
0x000000003d2d1c40      6      0 R--r-- \Device\HarddiskVolume2\Windows\System32\DriverStore\infstor.dat
0x000000003d2da700      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\cscapi.dll
0x000000003d2daeb0      8      0 R--r-- \Device\HarddiskVolume2\Windows\inf\faxcn002.inf
0x000000003d2db520      8      0 R--r-- \Device\HarddiskVolume2\Windows\System32\DriverStore\en-US\faxcn002.inf_loc
0x000000003d2db5d8      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\inetpp.dll
0x000000003d2db748      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003d2db9f8      9      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\win32spl.dll.mui
0x000000003d2dbbe0      1      1 RW-r-d \Device\HarddiskVolume2\Windows\System32\wfp\wfpdiag.etl
0x000000003d2dceb0      9      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\inetpp.dll.mui
0x000000003d2dd8d0      2      1 ------ \Device\NamedPipe\srvsvc
0x000000003d2dd988      1      1 RW-rwd \Device\HarddiskVolume2\Users\hello\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db
0x000000003d2ddc78      8      0 R--r-- \Device\HarddiskVolume2\Windows\System32\spp\plugin-manifests-signed\sppwinob-spp-plugin-manifest-signed.xrm-ms
0x000000003d2dfd58      7      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003d2e04a8      7      0 R--r-- \Device\HarddiskVolume2\Windows\System32\sppobjs.dll
0x000000003d2e1b90      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.24234_none_5c05ea59a00ef565
0x000000003d2e2920      8      0 R--r-- \Device\HarddiskVolume2\Windows\System32\sppwinob.dll
0x000000003d2e2a40      4      0 R--r-- \Device\HarddiskVolume2\Windows\System32\sppwinob.dll
0x000000003d2e3320     10      1 RW---- \Device\HarddiskVolume2\Windows\System32\7B296FB0-376B-497e-B012-9C450E1B7327-5P-0.C7483456-A289-439d-8115-601632D005A0
0x000000003d2e3c20      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\drivers\spsys.sys
0x000000003d2e3d58      1      1 R--rwd \Device\HarddiskVolume2\Windows\System32
0x000000003d2ec350      8      0 R--r-- \Device\HarddiskVolume2\Windows\System32\sppobjs.dll
0x000000003d2ecf80     10      1 RW---- \Device\HarddiskVolume2\Windows\System32\7B296FB0-376B-497e-B012-9C450E1B7327-5P-1.C7483456-A289-439d-8115-601632D005A0
0x000000003d2ed718     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003d2ed898      8      0 R--r-- \Device\HarddiskVolume2\Windows\System32\spp\plugin-manifests-signed\sppobjs-spp-plugin-manifest-signed.xrm-ms
0x000000003d2efd90      8      0 R--r-- \Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\SoftwareProtectionPlatform\Cache\cache.dat
0x000000003d2f0bc0      8      1 RW-rwd \Device\HarddiskVolume2\Users\hello\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db
0x000000003d2f0d78      9      0 RWD--- \Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\SoftwareProtectionPlatform\tokens.dat
0x000000003d2f1668      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mpr.dll
0x000000003d2f17e8      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\VBoxDispD3D.dll
0x000000003d2f18a0      9      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\winmm.dll.mui
0x000000003d2f20b0      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\VBoxOGLcrutil.dll
0x000000003d2f2450      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ntshrui.dll
0x000000003d2f2508      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\VBoxD3D9wddm.dll
0x000000003d2f2bc8      8      0 R--r-d \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.7600.16385_en-us_581cd2bf5825dde9\comctl32.dll.mui
0x000000003d2fb038      8      0 R--r-- \Device\HarddiskVolume2\Windows\inf\oem3.PNF
0x000000003d2fb398      1      1 RW---- \Device\HarddiskVolume2\Windows\System32\catroot2\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\catdb
0x000000003d2fb700      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\slui.exe
0x000000003d2fc560      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\slc.dll.mui
0x000000003d2fc6d0      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\netmsg.dll
0x000000003d2fcc08      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\setupapi.dll.mui
0x000000003d305630      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\iedkcs32.dll.mui
0x000000003d305800      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wined3dwddm.dll
0x000000003d305a68      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\ie4uinit.exe.mui
0x000000003d306038      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\cscui.dll
0x000000003d3065c0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
